Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00864107,RETURN,SHIPPED,199404,Refunded,7/9/2019 10:27 am,57.8,ch_1EletsJbAfK4zMcbFeGgF6c8,,SUCCESS
AG-US-00864946,RETURN,SHIPPED,199415,Refunded,7/9/2019 10:28 am,57.8,,7U7530022Y450484G,FAILED
AG-US-00865362,RETURN,SHIPPED,199417,Refunded,7/9/2019 10:28 am,57.8,,9B276710U91955045,FAILED
AG-US-00860667,RETURN,SHIPPED,199367,Refunded,7/9/2019 10:24 am,56,ch_1EiOW5JbAfK4zMcbLt5Ck67l,,SUCCESS
AG-US-00858528,RETURN,SHIPPED,199346,Refunded,7/9/2019 10:22 am,54,ch_1EgND4JbAfK4zMcbccp1L0c4,,SUCCESS
AG-US-00862985,RETURN,SHIPPED,199395,Refunded,7/9/2019 10:26 am,54,ch_1EkZXzJbAfK4zMcbN9214hIM,,SUCCESS
AG-US-00838447,RETURN,SHIPPED,199300,Refunded,7/9/2019 10:18 am,52.44,,26A77364M22682348,FAILED
AG-US-00862800,RETURN,SHIPPED,199267,Refunded,7/9/2019 2:15 am,46.59,ch_1EkGUvJbAfK4zMcbf9vuBhev,,SUCCESS
AG-US-00835429,RETURN,SHIPPED,199218,Refunded,7/9/2019 2:12 am,43.96,ch_1EMHuSJbAfK4zMcbaOLQf5f2,,SUCCESS
AG-US-00857276,RETURN,SHIPPED,199239,Refunded,7/9/2019 2:13 am,40,ch_1EfEAkJbAfK4zMcbPcENGRd4,,SUCCESS
AG-US-00856862,RETURN,SHIPPED,199333,Refunded,7/9/2019 10:21 am,39.1,,2F508612RU8650801,FAILED
AG-US-00860673,RETURN,SHIPPED,199256,Refunded,7/9/2019 2:14 am,34,ch_1EiP88JbAfK4zMcbnwNhVoKS,,SUCCESS
AG-US-00848420,RETURN,SHIPPED,199226,Refunded,7/9/2019 2:12 am,32.3,ch_1EXcVlJbAfK4zMcbJFo0DK8h,,SUCCESS
AG-US-00851948,RETURN,SHIPPED,199321,Refunded,7/9/2019 10:20 am,30.59,,7JC63665JU8495029,FAILED
AG-US-00862120,RETURN,SHIPPED,199385,Refunded,7/9/2019 10:25 am,28,ch_1EjdfnJbAfK4zMcbWUIteJD9,,SUCCESS
AG-US-00854757,RETURN,SHIPPED,199324,Refunded,7/9/2019 10:20 am,24.38,ch_1EcyApJbAfK4zMcb48bPj9Ie,,SUCCESS
AG-US-00824398,RETURN,SHIPPED,199420,Refunded,7/9/2019 4:09 pm,118,,3CG444031D418323M,FAILED
