Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00846215,RETURN,SHIPPED,202210,Refunded,8/12/19 13:07,88.5,,1WR19134VR971380P,SUCCESS
AG-US-00863342,RETURN,SHIPPED,202324,Refunded,8/12/19 14:52,88,,1AP51458FW899525A,SUCCESS
AG-US-00801479,RETURN,SHIPPED,202335,Refunded,8/12/19 14:53,87.82,ch_1Dwx0jJbAfK4zMcbQIBuuwTu,,SUCCESS
AG-US-00788639,RETURN,SHIPPED,202307,Refunded,8/12/19 14:51,85.22,ch_1Dn6X7JbAfK4zMcbnqyfu6y2,,SUCCESS
AG-US-00846215,RETURN,SHIPPED,202194,Refunded,8/12/19 13:06,81,,1WR19134VR971380P,SUCCESS
AG-US-00822614,RETURN,SHIPPED,202361,Refunded,8/12/19 14:54,76.11,ch_1ECZHYJbAfK4zMcbrVbOBi6x,,SUCCESS
AG-US-00867118,RETURN,SHIPPED,202329,Refunded,8/12/19 14:52,74.46,,6AY116841E017772D,SUCCESS
AG-US-00864369,RETURN,SHIPPED,202212,Refunded,8/12/19 13:08,74.29,ch_1Em0YvJbAfK4zMcb1aEN3wbr,,SUCCESS
AG-US-00866734,RETURN,SHIPPED,202214,Refunded,8/12/19 13:08,74.18,ch_1EoYp9JbAfK4zMcbfp8k64KF,,SUCCESS
AG-US-00787983,RETURN,SHIPPED,202192,Refunded,8/12/19 13:06,70.4,ch_1DmVKGJbAfK4zMcbvyyNlcMP,,SUCCESS
AG-US-00866909,RETURN,SHIPPED,202328,Refunded,8/12/19 14:52,68,ch_1EofhPJbAfK4zMcbi7NCqV3c,,SUCCESS
AG-US-00867568,RETURN,SHIPPED,202331,Refunded,8/12/19 14:52,68,ch_1EpeQvJbAfK4zMcboR6mplPS,,SUCCESS
AG-US-00854493,RETURN,SHIPPED,202309,Refunded,8/12/19 14:51,66.3,ch_1EcgGCJbAfK4zMcbHoFgoHBg,,SUCCESS
AG-US-00858220,RETURN,SHIPPED,202201,Refunded,8/12/19 13:07,63.51,ch_1Eg0u5JbAfK4zMcbXGgRf5tT,,SUCCESS
AG-US-00867526,RETURN,SHIPPED,202215,Refunded,8/12/19 13:08,62.71,ch_1EpS6RJbAfK4zMcbkZbieZRq,,SUCCESS
AG-US-00862906,RETURN,SHIPPED,202323,Refunded,8/12/19 14:52,51.2,ch_1EkPARJbAfK4zMcbO81IZxUR,,SUCCESS
AG-US-00864901,RETURN,SHIPPED,202213,Refunded,8/12/19 13:08,38,ch_1EmN28JbAfK4zMcb5ueXIfdI,,SUCCESS
AG-US-00858367,RETURN,SHIPPED,202202,Refunded,8/12/19 13:07,28,ch_1EgITFJbAfK4zMcbyJeTinEz,,SUCCESS
