Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00848415,RETURN,SHIPPED,200857,Refunded,7/23/2019 12:18 pm,118,ch_1EXbeWJbAfK4zMcbddqJMjx7,,SUCCESS
AG-US-00788118,RETURN,SHIPPED,200855,Refunded,7/23/2019 12:18 pm,108,,55135706DX465641A,FAILED
AG-US-00867557,RETURN,SHIPPED,200873,Refunded,7/23/2019 12:19 pm,108,ch_1Epcq2JbAfK4zMcbQVz06NFC,,SUCCESS
AG-US-00847168,RETURN,SHIPPED,200864,Refunded,7/23/2019 12:19 pm,107.07,ch_1EWiXyJbAfK4zMcbPO0MluoE,,SUCCESS
AG-US-00857239,RETURN,SHIPPED,200858,Refunded,7/23/2019 12:18 pm,100,,52G70256WX5263936,FAILED
AG-US-00864823,RETURN,SHIPPED,200869,Refunded,7/23/2019 12:19 pm,100,,500565301Y179923X,FAILED
AG-US-00862243,RETURN,SHIPPED,200863,Refunded,7/23/2019 12:18 pm,91.8,,49761805584106059,FAILED
AG-US-00864584,RETURN,SHIPPED,200868,Refunded,7/23/2019 12:19 pm,78,ch_1Em9QRJbAfK4zMcbKOAenZWJ,,SUCCESS
AG-US-00868398,RETURN,SHIPPED,200876,Refunded,7/23/2019 12:20 pm,70.4,ch_1ErMmtJbAfK4zMcbVeO9GAwQ,,SUCCESS
AG-US-00863979,RETURN,SHIPPED,200865,Refunded,7/23/2019 12:19 pm,68,ch_1EldE1JbAfK4zMcbJHOEfstt,,SUCCESS
AG-US-00858596,RETURN,SHIPPED,200859,Refunded,7/23/2019 12:18 pm,57.8,ch_1EgNBpJbAfK4zMcbB8ZqElnH,,SUCCESS
AG-US-00866510,RETURN,SHIPPED,200870,Refunded,7/23/2019 12:19 pm,54,ch_1EoDhCJbAfK4zMcbQY3h8wdR,,SUCCESS
AG-US-00868168,RETURN,SHIPPED,200875,Refunded,7/23/2019 12:20 pm,28,ch_1Eqky9JbAfK4zMcbkl67DXdV,,SUCCESS
