Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00851748,RETURN,SHIPPED,201274,Refunded,7/30/2019 2:15 am,100.3,ch_1EaiJLJbAfK4zMcbwoS1uZ47,,SUCCESS
AG-US-00853008,RETURN,SHIPPED,201277,Refunded,7/30/2019 2:15 am,100.3,,8GT88420L3376763F,FAILED
AG-US-00840894,RETURN,SHIPPED,201286,Refunded,7/30/2019 2:16 am,100.3,,68950306V67346916,FAILED
AG-US-00858402,RETURN,SHIPPED,201323,Refunded,7/30/2019 2:19 am,100.3,ch_1EgCL8JbAfK4zMcbAzg6Idbs,,SUCCESS
AG-US-00809764,RETURN,SHIPPED,201310,Refunded,7/30/2019 2:18 am,98.91,ch_1E2uHkJbAfK4zMcbXB3Mc5O5,,SUCCESS
AG-US-00861390,RETURN,SHIPPED,201287,Refunded,7/30/2019 2:16 am,82,ch_1Ej6cLJbAfK4zMcbof1aSj7Y,,SUCCESS
AG-US-00863254,RETURN,SHIPPED,201289,Refunded,7/30/2019 2:16 am,75.62,,78U55667BF471940M,FAILED
AG-US-00843977,RETURN,SHIPPED,201273,Refunded,7/30/2019 2:15 am,75.6,ch_1ETw7wJbAfK4zMcb3HoqwFV8,,SUCCESS
AG-US-00858351,RETURN,SHIPPED,201283,Refunded,7/30/2019 2:16 am,68,,4JJ841512G2028437,FAILED
AG-US-00864285,RETURN,SHIPPED,201291,Refunded,7/30/2019 2:16 am,68,,94A566106X793064H,FAILED
AG-US-00864959,RETURN,SHIPPED,201292,Refunded,7/30/2019 2:17 am,68,ch_1EmSvRJbAfK4zMcbFkneHN8X,,SUCCESS
AG-US-00866791,RETURN,SHIPPED,201294,Refunded,7/30/2019 2:17 am,68,ch_1Eodq2JbAfK4zMcbHF5Kp3HT,,SUCCESS
AG-US-00866886,RETURN,SHIPPED,201295,Refunded,7/30/2019 2:17 am,68,ch_1EotHyJbAfK4zMcbV2oJO04A,,SUCCESS
AG-US-00867776,RETURN,SHIPPED,201300,Refunded,7/30/2019 2:17 am,63.29,ch_1Eq2LfJbAfK4zMcbNqjGi9q2,,SUCCESS
AG-US-00862255,RETURN,SHIPPED,201288,Refunded,7/30/2019 2:16 am,28.34,,1YD89846HA148404C,FAILED
AG-US-00831473,RETURN,SHIPPED,201365,Refunded,7/30/2019 1:00 pm,146,ch_1EJ1LmJbAfK4zMcbGk2PT34T,,FAILED
AG-US-00857677,RETURN,SHIPPED,201366,Pending Receipt,7/30/2019 3:55 pm,91.8,ch_1EfXVQJbAfK4zMcbKtB9eiqK,,SUCCESS
AG-US-00823358,RETURN,SHIPPED,201367,Refunded,7/30/2019 5:02 pm,118,,3GR968049X610915E,FAILED
AG-US-00857043,RETURN,SHIPPED,201332,Refunded,7/30/2019 11:18 am,202.9,ch_1EexFfJbAfK4zMcbmAZvy1wP,,SUCCESS
AG-US-00868221,RETURN,SHIPPED,201349,Refunded,7/30/2019 11:19 am,176,ch_1EquIbJbAfK4zMcbf10TbC2S,,SUCCESS
AG-US-00868237,RETURN,SHIPPED,201350,Refunded,7/30/2019 11:19 am,146,ch_1Er51gJbAfK4zMcbyaVtQAGX,,SUCCESS
AG-US-00865070,RETURN,SHIPPED,201342,Refunded,7/30/2019 11:19 am,138,ch_1EmY4VJbAfK4zMcbGxYL0qc5,,SUCCESS
AG-US-00867151,RETURN,SHIPPED,201345,Refunded,7/30/2019 11:19 am,131.89,ch_1Ep0V4JbAfK4zMcbGjqbq04b,,SUCCESS
AG-US-00863117,RETURN,SHIPPED,201340,Refunded,7/30/2019 11:18 am,119.07,ch_1EkcDrJbAfK4zMcbINx96Pdn,,SUCCESS
AG-US-00832817,RETURN,SHIPPED,201331,Refunded,7/30/2019 11:18 am,118,ch_1EK6qtJbAfK4zMcbacjL3IIe,,SUCCESS
AG-US-00840993,RETURN,SHIPPED,201334,Refunded,7/30/2019 11:18 am,118,ch_1ER86cJbAfK4zMcbW2DYUxwN,,SUCCESS
AG-US-00868217,RETURN,SHIPPED,201348,Refunded,7/30/2019 11:19 am,117.18,,0BR57496GV5403722,FAILED
AG-US-00779695,RETURN,SHIPPED,201356,Refunded,7/30/2019 11:20 am,115.97,,59C62869V3774262J,FAILED
AG-US-00844814,RETURN,SHIPPED,201335,Refunded,7/30/2019 11:18 am,108,ch_1EUJOBJbAfK4zMcbrRnxWrtj,,SUCCESS
AG-US-00860426,RETURN,SHIPPED,201336,Refunded,7/30/2019 11:18 am,107.07,ch_1Ei3ksJbAfK4zMcbX3yVFPRk,,SUCCESS
AG-US-00867782,RETURN,SHIPPED,201346,Refunded,7/30/2019 11:19 am,96,,72166209Y25046704,FAILED
AG-US-00860662,RETURN,SHIPPED,201337,Refunded,7/30/2019 11:18 am,91.8,ch_1EiO4oJbAfK4zMcbCvuba2Xb,,SUCCESS
AG-US-00865456,RETURN,SHIPPED,201343,Refunded,7/30/2019 11:19 am,88,ch_1EmwHKJbAfK4zMcbxV5PNYUp,,SUCCESS
AG-US-00864432,RETURN,SHIPPED,201341,Refunded,7/30/2019 11:19 am,78,ch_1Em2tWJbAfK4zMcb38vrJCMc,,SUCCESS
AG-US-00861924,RETURN,SHIPPED,201338,Refunded,7/30/2019 11:18 am,74.29,ch_1EjVg2JbAfK4zMcbMlBy1UaR,,SUCCESS
AG-US-00868181,RETURN,SHIPPED,201347,Refunded,7/30/2019 11:19 am,74.29,ch_1EqnKZJbAfK4zMcbM451NjSu,,SUCCESS
AG-US-00868392,RETURN,SHIPPED,201351,Refunded,7/30/2019 11:19 am,72.34,ch_1ErJ8DJbAfK4zMcb4cqZ3gGR,,SUCCESS
AG-US-00862064,RETURN,SHIPPED,201339,Refunded,7/30/2019 11:18 am,71.4,ch_1EjcrPJbAfK4zMcb9BRLyx4w,,SUCCESS
AG-US-00859521,RETURN,SHIPPED,201333,Refunded,7/30/2019 11:18 am,68,ch_1EhGCtJbAfK4zMcbdnivxGRl,,SUCCESS
AG-US-00866891,RETURN,SHIPPED,201344,Refunded,7/30/2019 11:19 am,48,ch_1EotSiJbAfK4zMcbt7Es8734,,SUCCESS
